Age,Credit Score,Home Maintenance,Image Filename,Insured,Monthly Income,Previous Insurance Claims
48,592.3244395030725,Rarely,image_2123.jpg,0,4716.797768330907,2
50,769.8575685200495,Occasionally,image_2124.jpg,0,6092.723706440902,2
37,805.7088916797663,Frequently,image_2125.jpg,1,6177.869060283395,1
45,809.2748205476324,Frequently,image_2126.jpg,0,5461.4332914859515,1
50,540.1262424522415,Never,image_2127.jpg,0,3968.0393619172332,0
49,692.4129358581607,Occasionally,image_2128.jpg,1,2952.4621603189407,1
46,717.5475790784424,Occasionally,image_2129.jpg,0,3806.86413158542,0
52,565.6195670038037,Never,image_2130.jpg,0,3185.4697716327264,2
45,602.4780421255224,Occasionally,image_2131.jpg,0,4721.0369689648205,0
42,797.9033859794813,Occasionally,image_2132.jpg,1,5716.265666529067,1
41,467.82662772615345,Rarely,image_2133.jpg,0,5227.8478448830865,0
40,647.9555619861517,Occasionally,image_2134.jpg,0,3142.211237315755,0
50,764.4332592516106,Rarely,image_2135.jpg,1,3869.952306019944,0
51,507.53388876469336,Occasionally,image_2136.jpg,0,2244.727680191002,1
42,745.0328529340605,Rarely,image_2137.jpg,0,5963.330354009147,2
43,735.7597972235766,Never,image_2138.jpg,0,4472.971827693354,0
51,756.2998704613691,Occasionally,image_2139.jpg,1,6113.488693917377,1
48,714.2031883608599,Frequently,image_2140.jpg,1,3946.9014968138586,0
42,546.1408081493646,Never,image_2141.jpg,1,4707.29945682512,0
47,418.15928664860985,Never,image_2142.jpg,0,2870.553423406942,2
47,816.7984995193419,Occasionally,image_2143.jpg,0,5931.813144259323,0
54,613.4208254776942,Never,image_2144.jpg,0,4403.800550857064,1
40,775.5493327560532,Rarely,image_2145.jpg,1,4699.865958841004,2
49,786.8380944936483,Rarely,image_2146.jpg,1,5257.322464944116,2
39,555.1773307062256,Rarely,image_2147.jpg,0,4762.428292078206,0
41,510.13396900667067,Occasionally,image_2148.jpg,0,4404.088489666459,0
58,602.8349320038328,Rarely,image_2149.jpg,0,5569.3035786385435,0
47,678.5982741417611,Never,image_2150.jpg,0,4319.3509735051675,0
39,640.3580857310228,Frequently,image_2151.jpg,0,6080.128106722722,2
42,623.3630381600062,Never,image_2152.jpg,0,5172.344123462177,0
50,596.4707193862566,Never,image_2153.jpg,1,3157.468680663892,0
43,576.6015731905271,Never,image_2154.jpg,0,3584.526951295096,0
44,823.6366232261391,Occasionally,image_2155.jpg,1,6147.488057608401,0
40,567.3113428892788,Occasionally,image_2156.jpg,1,4050.7228086883943,0
35,652.2214129362808,Occasionally,image_2157.jpg,0,3583.6776078084395,0
43,712.3016208252743,Never,image_2158.jpg,0,5979.167024333373,0
46,539.5863327074933,Rarely,image_2159.jpg,0,4506.254908887279,1
46,721.7160125735421,Occasionally,image_2160.jpg,1,3643.8516702734023,1
49,522.6466600308988,Rarely,image_2161.jpg,1,4200.685001277118,0
45,582.1975477694571,Rarely,image_2162.jpg,1,5491.4162943085375,0
40,501.2332704509501,Rarely,image_2163.jpg,0,4197.384360869545,1
40,784.3183657111948,Frequently,image_2164.jpg,0,4890.410683103334,2
45,618.7815494154133,Rarely,image_2165.jpg,0,4100.228370622952,0
40,796.3302202696249,Rarely,image_2166.jpg,0,3897.1756644702723,0
46,771.0675341150398,Rarely,image_2167.jpg,0,4852.346090523301,0
45,624.3665169695829,Never,image_2168.jpg,0,3832.6556524263733,0
50,658.8880444672772,Rarely,image_2169.jpg,0,4022.2160628282522,1
45,761.3101920997661,Rarely,image_2170.jpg,1,6698.71596593508,1
39,734.4975812784066,Occasionally,image_2171.jpg,1,6230.199823931077,2
43,839.4810655931096,Occasionally,image_2172.jpg,0,4042.5144785837074,1
50,704.0679631838088,Rarely,image_2173.jpg,0,3422.9577996340345,0
42,668.9722859725001,Rarely,image_2174.jpg,1,5927.428303366274,1
57,517.2574548942405,Rarely,image_2175.jpg,0,2592.520408973097,1
44,545.6925964507561,Never,image_2176.jpg,1,3419.154162690232,0
41,628.6784083128928,Never,image_2177.jpg,0,3880.029279111891,0
43,748.9913574563029,Occasionally,image_2178.jpg,1,4841.960505291235,2
41,668.0332101027268,Frequently,image_2179.jpg,0,5567.958462693303,0
43,657.8801735235014,Never,image_2180.jpg,0,3381.5196352487433,0
43,694.0752551961014,Rarely,image_2181.jpg,0,5938.0289754255955,1
45,669.2493320337103,Never,image_2182.jpg,0,6329.649831811542,1
45,807.5255785277853,Occasionally,image_2183.jpg,0,4726.889392534977,1
58,592.8223848719641,Occasionally,image_2184.jpg,1,3910.179305079865,1
51,424.62688607994903,Rarely,image_2185.jpg,0,4328.343909800722,0
47,639.0598543958574,Occasionally,image_2186.jpg,1,4733.84863877664,0
46,746.0067049073996,Rarely,image_2187.jpg,1,5839.145849290839,0
43,674.7927666906595,Rarely,image_2188.jpg,0,3608.3706624075476,2
38,739.0871471063948,Occasionally,image_2189.jpg,1,5403.073560647432,1
44,741.13607618561,Frequently,image_2190.jpg,1,4761.228002753638,1
39,516.0658225741461,Rarely,image_2191.jpg,1,3679.61020410629,0
38,799.7271000450165,Occasionally,image_2192.jpg,0,5495.250858824956,1
46,455.4848263811583,Rarely,image_2193.jpg,1,4352.118288559806,0
37,581.3223265205357,Occasionally,image_2194.jpg,0,4036.9934600145593,0
46,770.0703181146678,Occasionally,image_2195.jpg,1,4595.474791563402,2
46,743.8511709505265,Occasionally,image_2196.jpg,1,5835.093541533457,1
47,802.5683468262938,Occasionally,image_2197.jpg,0,5299.656534231743,1
38,652.7659920268625,Never,image_2198.jpg,0,4160.671790955284,0
42,644.8742212594974,Never,image_2199.jpg,0,5823.450267878417,0
44,767.1983934253276,Occasionally,image_2200.jpg,1,5943.622856017447,1
40,733.0708663232571,Occasionally,image_2201.jpg,0,5905.901506210737,1
42,617.4747596046147,Occasionally,image_2202.jpg,0,3852.119711479576,0
38,680.1950515005988,Frequently,image_2203.jpg,0,5749.033320213147,2
49,503.32204037987026,Rarely,image_2204.jpg,0,3989.7310732758788,0
44,643.1100572518651,Occasionally,image_2205.jpg,1,6035.627394844804,0
41,750.1065136265827,Never,image_2206.jpg,1,6826.748725607592,2
50,629.2838175885328,Never,image_2207.jpg,0,2247.51766687909,0
47,626.1316079509248,Rarely,image_2208.jpg,0,3196.2190178836363,0
44,666.889372255158,Never,image_2209.jpg,1,4755.233718519267,0
41,489.42784482226784,Never,image_2210.jpg,0,4278.208518581513,0
44,664.5336125967915,Never,image_2211.jpg,1,4046.451064019548,0
43,652.7145842844911,Occasionally,image_2212.jpg,0,5305.709740342359,1
47,660.7199307128308,Rarely,image_2213.jpg,0,3598.262794517938,0
48,688.7775665364785,Rarely,image_2214.jpg,1,3318.1055007663995,0
40,684.2415430790029,Occasionally,image_2215.jpg,0,5648.744236045733,0
45,784.1594163229687,Occasionally,image_2216.jpg,1,6482.063604053699,1
39,755.7368697728965,Occasionally,image_2217.jpg,0,7197.052743787439,0
48,624.5683661140041,Rarely,image_2218.jpg,0,4235.334030401282,0
48,578.0247354066136,Never,image_2219.jpg,0,3766.496916772311,0
46,786.3743436120936,Occasionally,image_2220.jpg,1,6473.5856313642,2
45,665.8557216206625,Occasionally,image_2221.jpg,0,4538.397328635447,3
47,591.0773341295717,Rarely,image_2222.jpg,1,4211.633100881653,0
49,589.6603827807786,Occasionally,image_2223.jpg,1,3697.9227357852315,2
50,845.7542687062888,Frequently,image_2224.jpg,1,4105.842638568829,2
50,770.2824256392621,Frequently,image_2225.jpg,0,4245.551392438201,2
51,592.9884471891664,Occasionally,image_2226.jpg,0,3133.5768763261453,0
49,798.9402918640982,Occasionally,image_2227.jpg,1,6162.011371784968,1
50,611.0541811849648,Rarely,image_2228.jpg,0,3866.201676208662,0
42,631.9000311934284,Never,image_2229.jpg,1,3424.684408010219,2
39,526.9115034255227,Occasionally,image_2230.jpg,1,4564.627108163225,0
50,790.5498230475043,Occasionally,image_2231.jpg,0,4217.799290000887,0
37,665.297952734528,Frequently,image_2232.jpg,1,5685.7238145308265,0
46,709.7416249615804,Occasionally,image_2233.jpg,1,6158.953791074215,0
43,613.0136485315428,Never,image_2234.jpg,1,3385.258654779196,1
46,612.5945074549232,Rarely,image_2235.jpg,1,2888.038602092941,1
38,705.3483488538161,Rarely,image_2236.jpg,0,5545.633347743168,1
44,727.5676017180713,Frequently,image_2237.jpg,0,4048.442106189961,0
48,523.698253426982,Occasionally,image_2238.jpg,0,5314.617062148747,0
42,616.486122678092,Frequently,image_2239.jpg,1,5336.600550336551,2
46,547.297784607821,Rarely,image_2240.jpg,0,5168.820497871278,1
51,658.589700640131,Occasionally,image_2241.jpg,0,5070.756996690378,1
42,731.3328172598216,Frequently,image_2242.jpg,0,5780.671579539713,2
48,601.3448114857515,Rarely,image_2243.jpg,1,4427.441639784132,0
41,713.5648957097593,Occasionally,image_2244.jpg,0,4871.294301540025,0
43,787.4040950392498,Rarely,image_2245.jpg,1,6643.788212952057,1
43,695.887253520085,Rarely,image_2246.jpg,1,4332.4040831789225,0
42,723.489037266566,Rarely,image_2247.jpg,0,4777.092509126118,3
41,526.0694830463893,Rarely,image_2248.jpg,0,4155.3057216045145,0
46,798.1111467639937,Never,image_2249.jpg,0,6158.598001370015,3
47,563.985566181464,Occasionally,image_2250.jpg,1,2848.3251137358266,0
52,574.8583123598579,Occasionally,image_2251.jpg,0,3655.2320746398773,0
45,491.63156526733985,Occasionally,image_2252.jpg,1,6313.326954460716,0
47,603.0056120263126,Rarely,image_2253.jpg,0,3299.5503196533896,0
48,643.6846190051059,Never,image_2254.jpg,0,6267.113785549954,0
51,744.2102350962606,Occasionally,image_2255.jpg,1,6402.247983965799,2
56,612.4017493712201,Rarely,image_2256.jpg,0,4315.047070393011,1
48,704.6247463486444,Rarely,image_2257.jpg,1,3673.8183861851053,0
53,623.7401441361546,Rarely,image_2258.jpg,0,3258.154196855488,0
38,705.5986454837833,Frequently,image_2259.jpg,0,5916.831806053689,1
42,684.2974635959533,Occasionally,image_2260.jpg,0,6156.722644348686,1
44,613.6113590478897,Never,image_2261.jpg,0,4265.978744865686,2
42,770.0928919317845,Occasionally,image_2262.jpg,1,6288.209656403087,0
50,598.3678314299165,Never,image_2263.jpg,0,4134.093588423502,0
48,535.8452060980521,Rarely,image_2264.jpg,1,4195.548278383214,0
45,722.2948533145095,Occasionally,image_2265.jpg,1,7257.986976843666,2
51,652.9739554378049,Occasionally,image_2266.jpg,1,2805.3458197852633,0
40,578.4019947392816,Never,image_2267.jpg,0,3146.3763163247368,0
38,757.5637156911547,Never,image_2268.jpg,0,4962.940953874418,1
56,655.9148056865728,Occasionally,image_2269.jpg,1,5000.542418721361,0
47,794.3567139577374,Occasionally,image_2270.jpg,0,5703.626071830111,0
39,726.2800419314805,Occasionally,image_2271.jpg,1,5562.410459564471,0
49,721.0993802418798,Frequently,image_2272.jpg,0,5778.012638581527,1
44,700.9505312890196,Occasionally,image_2273.jpg,0,4398.821247126874,2
36,747.0194892240314,Occasionally,image_2274.jpg,0,3833.899794639125,0
38,811.5687762364691,Frequently,image_2275.jpg,0,6367.056513465007,1
46,724.1357452421088,Frequently,image_2276.jpg,1,6034.22524847695,2
43,687.5940657572497,Rarely,image_2277.jpg,1,4841.761526139547,0
55,450.21365385325277,Never,image_2278.jpg,0,4912.633158043631,0
51,635.1971753390844,Rarely,image_2279.jpg,0,4292.610424605709,0
45,644.4329220679423,Occasionally,image_2280.jpg,0,1768.6360063889038,0
49,692.3724724311189,Occasionally,image_2281.jpg,0,4357.87644744507,0
50,747.5274640812055,Occasionally,image_2282.jpg,0,5941.432895244043,1
43,864.988893381533,Occasionally,image_2283.jpg,1,5971.933786274932,1
45,724.5183672056032,Occasionally,image_2284.jpg,0,6199.896700247374,0
44,519.0042401610841,Never,image_2285.jpg,0,4209.488527432219,1
46,792.1879981434239,Occasionally,image_2286.jpg,1,5356.425313859224,0
49,570.8447197515579,Occasionally,image_2287.jpg,0,3243.382683141378,0
52,594.7637103776623,Never,image_2288.jpg,0,2890.496423578378,2
53,554.1034650686854,Occasionally,image_2289.jpg,0,3841.924345022113,1
48,799.9030757738183,Occasionally,image_2290.jpg,1,7032.5136165275135,0
47,616.499651010195,Occasionally,image_2291.jpg,0,3611.706364711264,0
40,680.7991907465421,Occasionally,image_2292.jpg,1,5242.418407940657,0
39,741.4618255821636,Never,image_2293.jpg,1,6133.188741828182,1
50,789.990075591578,Frequently,image_2294.jpg,1,5885.934579779802,1
44,711.9937701616752,Rarely,image_2295.jpg,1,3763.2225654301915,0
44,757.3939304445094,Occasionally,image_2296.jpg,1,6295.177651260383,3
40,688.0936180552023,Frequently,image_2297.jpg,0,5493.747266327537,2
45,691.4433911273483,Occasionally,image_2298.jpg,1,5268.260435924081,2
43,721.3351607969053,Occasionally,image_2299.jpg,0,5592.961375276647,2
44,711.6340404960052,Rarely,image_2300.jpg,1,2876.8853188798766,0
46,798.8485579944461,Rarely,image_2301.jpg,0,5381.33431495904,2
44,561.5106698056389,Rarely,image_2302.jpg,1,4126.370158202369,0
41,688.0544318789723,Occasionally,image_2303.jpg,0,6323.328661975702,2
45,468.5219998108911,Occasionally,image_2304.jpg,1,3395.666959800754,2
42,657.3229461242735,Rarely,image_2305.jpg,0,5994.07192376108,1
34,753.9989625953463,Rarely,image_2306.jpg,0,4514.1499791818405,3
40,650.44658485389,Never,image_2307.jpg,0,5675.969679852131,1
41,834.6709409839391,Frequently,image_2308.jpg,0,5405.490888048779,1
44,682.2509748654816,Occasionally,image_2309.jpg,1,6577.727434726884,0
43,789.2447352638637,Occasionally,image_2310.jpg,1,6262.633003442015,0
43,800.5504910178664,Rarely,image_2311.jpg,0,5815.499076313958,2
36,742.6165973022147,Occasionally,image_2312.jpg,0,4945.145192385577,3
41,583.3585926913041,Rarely,image_2313.jpg,0,5018.032506068401,0
38,741.2204881652718,Occasionally,image_2314.jpg,0,5792.45724371051,0
61,735.5713408185609,Rarely,image_2315.jpg,1,3230.1353860439326,0
49,711.9984545759219,Occasionally,image_2316.jpg,0,5722.180525067608,2
46,711.2335215845555,Occasionally,image_2317.jpg,0,4238.872153752256,1
43,854.8821160620095,Rarely,image_2318.jpg,0,8207.631087915719,1
48,755.834264591167,Rarely,image_2319.jpg,0,5484.279990238809,2
43,544.646625172606,Never,image_2320.jpg,1,3667.3470320970764,1
38,671.3454542456378,Occasionally,image_2321.jpg,1,3171.0625797861344,0
43,824.1436294949065,Frequently,image_2322.jpg,1,6353.903873205039,0
35,816.8205762519942,Rarely,image_2323.jpg,1,6366.753042678308,0
40,710.6245186089672,Rarely,image_2324.jpg,0,3085.443741319969,2
47,745.5506200258405,Occasionally,image_2325.jpg,0,6425.992584961999,2
54,751.3256783607616,Frequently,image_2326.jpg,1,5313.915277608594,0
41,732.245065873409,Never,image_2327.jpg,1,6642.45664952199,0
51,471.4183283514957,Never,image_2328.jpg,0,4484.921497228289,0
48,676.9112640592684,Occasionally,image_2329.jpg,1,5789.279227316402,2
41,706.6677049583758,Occasionally,image_2330.jpg,0,5319.676805008895,2
45,824.8434148998637,Occasionally,image_2331.jpg,1,5457.819932612015,1
42,576.7251950920949,Occasionally,image_2332.jpg,1,5046.77933536013,0
42,674.4038860236114,Occasionally,image_2333.jpg,0,3299.897577631453,0
45,695.7727045049444,Rarely,image_2334.jpg,0,5328.218084967593,1
45,539.0280713994563,Rarely,image_2335.jpg,0,5579.118862754067,1
47,625.5396090410015,Rarely,image_2336.jpg,1,3811.477279587838,0
52,789.451560316511,Occasionally,image_2337.jpg,0,4798.399069814472,1
51,511.52182570279615,Never,image_2338.jpg,0,3933.515753266716,0
38,741.6114236832816,Occasionally,image_2339.jpg,0,5812.278999116761,3
48,571.8700439949145,Never,image_2340.jpg,0,4361.915586632296,0
43,763.8644751556915,Rarely,image_2341.jpg,1,5011.680133167449,0
51,709.7670343851346,Occasionally,image_2342.jpg,1,6271.533966496279,1
43,467.7618484838998,Rarely,image_2343.jpg,0,5452.461985276058,1
51,775.7803201257739,Occasionally,image_2344.jpg,1,5925.483216379041,0
41,684.9006778902785,Occasionally,image_2345.jpg,1,6122.660419316407,0
49,826.9136134657393,Frequently,image_2346.jpg,1,5927.056056201522,1
43,614.5576873503086,Occasionally,image_2347.jpg,0,2570.551022549054,0
50,818.0971331566697,Never,image_2348.jpg,1,5040.478023516003,2
43,774.6316037775987,Rarely,image_2349.jpg,0,5403.067285757596,2
47,663.8103916431263,Rarely,image_2350.jpg,0,3798.7365783784826,0
48,618.6416129468473,Occasionally,image_2351.jpg,1,3974.014920046492,2
50,652.2008111580989,Frequently,image_2352.jpg,1,6501.760524443663,0
45,549.4030874059632,Occasionally,image_2353.jpg,1,3504.8083084417094,0
48,755.3169603442166,Rarely,image_2354.jpg,0,6030.574736592348,0
45,802.1673367905394,Frequently,image_2355.jpg,1,4586.834560633889,3
46,752.1414060189878,Occasionally,image_2356.jpg,1,5536.172573678007,1
42,742.0298816210767,Rarely,image_2357.jpg,0,6612.610537626784,0
46,776.3081677689763,Rarely,image_2358.jpg,1,6282.89806619236,0
46,731.385016509824,Occasionally,image_2359.jpg,0,5349.684621369089,2
44,459.86986642966065,Rarely,image_2360.jpg,0,3084.8901721395805,0
44,657.1502485829668,Never,image_2361.jpg,0,4279.828214060227,1
43,787.0816289059663,Rarely,image_2362.jpg,1,4354.559515168348,3
37,659.505998660939,Occasionally,image_2363.jpg,1,6272.107299491561,0
47,526.0412547753601,Rarely,image_2364.jpg,1,3967.209973724309,0
44,746.6163946567597,Occasionally,image_2365.jpg,0,4009.221747273355,1
43,424.4262656493781,Never,image_2366.jpg,0,4323.580258280433,1
46,769.088261811148,Occasionally,image_2367.jpg,0,7713.197991299196,2
47,745.6999721854602,Never,image_2368.jpg,1,5485.074564977899,1
47,756.0956581762233,Frequently,image_2369.jpg,1,5735.100969480117,3
44,746.1148072802447,Occasionally,image_2370.jpg,0,5842.373338685178,0
42,598.9203350650523,Rarely,image_2371.jpg,0,4444.112648500455,0
38,696.8449923348,Occasionally,image_2372.jpg,1,6125.179695089006,1
51,643.1228596367198,Occasionally,image_2373.jpg,0,3168.6830957116645,1
43,590.8392694025576,Rarely,image_2374.jpg,0,3898.6712947753804,1
38,745.6213064823514,Occasionally,image_2375.jpg,0,3472.4034333459063,0
42,639.2025261063395,Occasionally,image_2376.jpg,1,4653.243614052479,0
45,801.6905217543003,Rarely,image_2377.jpg,0,6667.630539902353,2
46,552.2640019328685,Occasionally,image_2378.jpg,0,3541.575259030223,0
49,680.5954016991476,Rarely,image_2379.jpg,1,4601.704759302111,0
44,697.368842216216,Rarely,image_2380.jpg,0,3009.978047926065,1
45,743.8501061536642,Occasionally,image_2381.jpg,1,5888.216267478563,0
52,618.3674695426063,Rarely,image_2382.jpg,1,3861.4228549185877,0
40,787.3573574743295,Occasionally,image_2383.jpg,1,5371.193467044239,0
45,797.1834609212682,Occasionally,image_2384.jpg,1,5404.815046840039,1
45,787.259873178795,Occasionally,image_2385.jpg,1,6744.491969170181,3
49,477.70808278442456,Never,image_2386.jpg,0,2701.828759723324,1
47,755.3130780335082,Frequently,image_2387.jpg,0,5174.614894787856,2
49,603.3674187299825,Rarely,image_2388.jpg,0,5020.099523728914,2
37,623.7327461212842,Occasionally,image_2389.jpg,0,4012.4632110476414,0
40,760.1447609395901,Occasionally,image_2390.jpg,1,5154.601179687303,2
39,818.0281166088325,Frequently,image_2391.jpg,1,6081.685898812436,1
43,626.1521390997059,Occasionally,image_2392.jpg,0,3439.6766522654707,0
36,714.4204208021058,Rarely,image_2393.jpg,0,4841.252724034613,2
48,820.6746328606454,Rarely,image_2394.jpg,0,4619.820496255313,2
37,713.0651866722787,Rarely,image_2395.jpg,0,2961.468373173811,1
43,734.5192575284176,Never,image_2396.jpg,1,5333.450284975028,1
40,850.3483249053953,Frequently,image_2397.jpg,1,6735.101728844802,2
44,776.071084375439,Rarely,image_2398.jpg,0,4734.401211727788,2
49,738.6071154847805,Rarely,image_2399.jpg,1,3204.1352069045806,2
41,616.9113389071352,Never,image_2400.jpg,0,4706.388964369432,0
44,740.5528733127504,Rarely,image_2401.jpg,0,4073.0942072853213,0
43,730.6431971748431,Occasionally,image_2402.jpg,0,5537.133068987833,0
47,602.0888282364149,Never,image_2403.jpg,1,6081.416377056641,0
47,626.9437161822754,Occasionally,image_2404.jpg,1,2603.6474960632504,0
47,476.1911522496285,Rarely,image_2405.jpg,1,3538.0782462164493,0
42,706.2696205872453,Frequently,image_2406.jpg,1,6156.782049459933,2
52,571.459340865259,Never,image_2407.jpg,1,3334.45934085325,0
50,876.1424114816522,Occasionally,image_2408.jpg,1,6114.995563689298,0
44,577.6278314233994,Rarely,image_2409.jpg,0,3483.558508244017,0
41,625.7804124937114,Never,image_2410.jpg,0,3190.44644278806,0
47,442.5008743596419,Occasionally,image_2411.jpg,0,4648.6909862084185,0
44,811.7321406123942,Frequently,image_2412.jpg,0,6499.917202036789,1
46,711.0933531878853,Occasionally,image_2413.jpg,1,5652.083249160433,1
39,726.1221599172022,Frequently,image_2414.jpg,1,4514.113996542926,2
53,723.075351277528,Occasionally,image_2415.jpg,0,6054.2862996775775,3
47,650.0621211864493,Occasionally,image_2416.jpg,0,3848.2051968367514,0
46,785.3814267651402,Occasionally,image_2417.jpg,0,6150.188531761525,0
34,601.8862649670336,Rarely,image_2418.jpg,0,3506.6618519374174,0
51,615.4063601711497,Never,image_2419.jpg,1,2784.812333155668,1
49,712.3198773653298,Occasionally,image_2420.jpg,0,6687.439272734654,3
46,666.77442960646,Occasionally,image_2421.jpg,0,4982.1435187987745,1
43,606.0781767104681,Never,image_2422.jpg,0,3205.6620159759445,0
46,595.7108467610108,Never,image_2423.jpg,0,4266.2527474608505,0
30,784.26637521008,Frequently,image_2424.jpg,1,6014.246391074378,1
49,750.3153899758515,Frequently,image_2425.jpg,0,6758.834336039774,3
42,657.8165988772157,Frequently,image_2426.jpg,0,5039.687296530283,1
46,596.4009933180649,Rarely,image_2427.jpg,0,2833.779129762239,0
50,586.2424262792489,Occasionally,image_2428.jpg,1,4149.306125210191,1
42,733.6398499804066,Never,image_2429.jpg,1,4963.81331022925,1
49,807.1266665244615,Rarely,image_2430.jpg,1,6373.832561619787,2
38,730.772881939699,Occasionally,image_2431.jpg,0,3785.501832785722,0
50,549.2601228477849,Rarely,image_2432.jpg,1,3857.9000330853432,0
54,712.6605009498035,Frequently,image_2433.jpg,0,5854.89344051311,0
40,776.3907537963139,Rarely,image_2434.jpg,1,5964.896756130979,2
40,599.9596632101012,Rarely,image_2435.jpg,1,4082.45843353927,0
46,653.3106284702046,Occasionally,image_2436.jpg,1,4561.364317431641,0
36,811.2085021141165,Occasionally,image_2437.jpg,0,6032.81988443595,0
42,699.8499591817856,Rarely,image_2438.jpg,1,4014.792047157725,1
49,802.1957542521792,Occasionally,image_2439.jpg,0,5084.9358552640915,1
50,704.594401737956,Frequently,image_2440.jpg,1,6478.490356054643,1
50,850.4412157176172,Occasionally,image_2441.jpg,0,4290.411767545407,1
49,730.9479114961196,Frequently,image_2442.jpg,1,4936.715403070237,2
48,728.0103279552372,Occasionally,image_2443.jpg,0,3582.931086026278,1
45,806.4477257906964,Occasionally,image_2444.jpg,0,5341.40964827795,0
53,586.0181495905127,Occasionally,image_2445.jpg,0,3983.846317620987,0
40,735.7643981972171,Frequently,image_2446.jpg,1,7738.852729624723,1
43,823.3647899827458,Rarely,image_2447.jpg,0,4471.469827787079,0
45,689.1172657304733,Occasionally,image_2448.jpg,0,3046.3667646704544,1
45,642.6612603983399,Never,image_2449.jpg,0,3661.8735771063025,1
48,667.9784796497695,Never,image_2450.jpg,1,4152.506076504968,0
52,498.5588295894654,Never,image_2451.jpg,0,3043.2365279555297,2
54,431.6188113437324,Rarely,image_2452.jpg,0,4021.463624739852,1
46,697.2268069287652,Occasionally,image_2453.jpg,1,4092.702243908784,1
46,738.7046787612222,Rarely,image_2454.jpg,0,5808.328141545639,0
36,724.4300069831122,Occasionally,image_2455.jpg,0,4411.423626134786,0
45,652.3986466279962,Occasionally,image_2456.jpg,0,4870.931116898175,1
40,738.5039895331533,Frequently,image_2457.jpg,1,5371.051809424546,1
37,688.0595515774557,Frequently,image_2458.jpg,0,4555.1549794961875,0
44,653.2805131284746,Never,image_2459.jpg,0,6333.626216966924,0
40,697.7964876483275,Rarely,image_2460.jpg,0,4255.849307836943,0
45,557.4135369855529,Occasionally,image_2461.jpg,0,4681.92672812798,1
41,692.2507902943346,Rarely,image_2462.jpg,0,4662.928097214185,1
44,796.0275459603121,Frequently,image_2463.jpg,1,5449.784460405272,0
50,755.7431060793076,Occasionally,image_2464.jpg,0,3857.300064313382,0
47,765.7737474855298,Rarely,image_2465.jpg,1,5707.766540479829,1
45,713.7106814927774,Never,image_2466.jpg,1,7048.142001571045,0
36,624.2777165364673,Never,image_2467.jpg,1,3943.4168803831935,2
46,737.2769662357283,Rarely,image_2468.jpg,0,6191.246442891343,2
45,575.7172794625801,Occasionally,image_2469.jpg,1,2611.585911712219,0
47,518.7579572299651,Occasionally,image_2470.jpg,0,4390.172340958945,2
45,660.7102034544478,Never,image_2471.jpg,0,3574.286504030544,0
44,771.6036730235389,Occasionally,image_2472.jpg,0,5296.857351991267,0
39,677.5228826540659,Rarely,image_2473.jpg,1,4001.1738971536884,0
38,617.5336170952346,Rarely,image_2474.jpg,1,3802.381541090185,2
39,717.1113199765945,Rarely,image_2475.jpg,0,6034.364835936879,2
47,597.4834428254918,Rarely,image_2476.jpg,0,3016.5140155053405,0
37,633.4294524910997,Occasionally,image_2477.jpg,1,4667.472176925686,0
43,775.8407476015094,Rarely,image_2478.jpg,1,5468.380923068141,0
46,813.3809368537095,Frequently,image_2479.jpg,1,4815.199171780445,2
50,587.6502367835726,Rarely,image_2480.jpg,0,4179.960675551322,0
45,886.0566771816397,Rarely,image_2481.jpg,1,5599.6726063536535,1
40,739.328952282579,Occasionally,image_2482.jpg,1,5712.892019889716,1
43,706.3262939191216,Never,image_2483.jpg,1,4226.893764404008,0
42,778.2539022766339,Occasionally,image_2484.jpg,1,6302.909502695292,0
50,774.2384914304752,Occasionally,image_2485.jpg,1,5801.586960741277,1
53,803.4317156594909,Never,image_2486.jpg,0,4172.708766428478,0
50,838.1668494990181,Rarely,image_2487.jpg,1,6692.237513335438,0
46,490.47669285565576,Rarely,image_2488.jpg,1,5568.006015052474,0
40,615.1535092414507,Never,image_2489.jpg,0,4745.255384851005,0
47,533.5536745481505,Rarely,image_2490.jpg,0,3988.016635656498,2
36,703.1545781166703,Occasionally,image_2491.jpg,0,4583.409373558359,0
45,596.3659268170765,Never,image_2492.jpg,1,4607.500399511562,0
49,489.71347597493843,Rarely,image_2493.jpg,1,4171.622855597801,1
50,630.0984216998355,Occasionally,image_2494.jpg,0,4334.971647100635,0
51,783.6699561835495,Occasionally,image_2495.jpg,1,5985.42771756347,0
54,808.3848155755612,Frequently,image_2496.jpg,1,4147.744779298239,1
42,598.0144302203097,Never,image_2497.jpg,0,4308.642220099759,0
51,696.7212844906958,Occasionally,image_2498.jpg,1,5442.459525641179,2
49,700.3328643502291,Rarely,image_2499.jpg,0,5534.789542883042,2
48,751.722119410638,Occasionally,image_2500.jpg,1,6067.683910530231,1
40,696.5579843579587,Occasionally,image_2501.jpg,1,5163.789556247138,1
44,851.402392485695,Occasionally,image_2502.jpg,0,5865.564945737692,2
40,618.007226333666,Rarely,image_2503.jpg,0,3644.24709331962,2
47,688.2585908897239,Occasionally,image_2504.jpg,1,5391.1934482614815,0
54,618.9130385677424,Never,image_2505.jpg,0,3635.9817285821587,1
38,819.577182520645,Rarely,image_2506.jpg,0,4075.9174103016658,2
41,700.8014191537096,Occasionally,image_2507.jpg,1,4879.906618842775,0
38,802.7207005074886,Occasionally,image_2508.jpg,1,6199.179580825371,0
